ZONEID,TARGETVAR,Day,Month,Year,Hour
10,0.295127781172496,5,1,2012,7
10,0.404909960102081,5,1,2012,8
10,0.609009381402537,5,1,2012,9
10,0.426323640415513,5,1,2012,10
10,0.674364688544624,5,1,2012,11
10,0.55512023291758,5,1,2012,12
10,0.444933683188958,5,1,2012,13
10,0.599457244527515,5,1,2012,14
10,0.728873872254771,5,1,2012,15
10,0.797661838179792,5,1,2012,16
10,0.687223679953991,5,1,2012,17
10,0.617420294022501,5,1,2012,18
10,0.711423025771899,5,1,2012,19
10,0.511025843787067,5,1,2012,20
10,0.405215484705797,5,1,2012,21
10,0.393911074368283,5,1,2012,22
10,0.372335645735236,5,1,2012,23
10,0.321951044175264,6,1,2012,0
10,0.326336220840372,6,1,2012,1
10,0.323352862945257,6,1,2012,2
10,0.231066460587326,6,1,2012,3
10,0.048722188275044,6,1,2012,4
10,0.047194565256461,6,1,2012,5
10,0.128535997987132,6,1,2012,6
10,0.0981003558463031,6,1,2012,7
10,0.0837586715071349,6,1,2012,8
10,0.0143416843391683,6,1,2012,9
10,0.0,6,1,2012,10
10,0.0658675101542,6,1,2012,11
10,0.322004960281802,6,1,2012,12
10,0.617429280040257,6,1,2012,13
10,0.665998706013443,6,1,2012,14
10,0.716437223679954,6,1,2012,15
10,0.860375256101505,6,1,2012,16
10,0.914291362639732,6,1,2012,17
10,0.970921246540383,6,1,2012,18
10,0.984822616009489,6,1,2012,19
10,0.966356349520147,6,1,2012,20
10,0.974641457891521,6,1,2012,21
10,0.939793681032313,6,1,2012,22
10,0.95520470148449,6,1,2012,23
10,0.917436468854462,7,1,2012,0
10,0.97392257647101,7,1,2012,1
10,0.88802523273786,7,1,2012,2
10,0.883064950936343,7,1,2012,3
10,0.974524639660688,7,1,2012,4
10,0.966293447395851,7,1,2012,5
10,0.969555371841414,7,1,2012,6
10,0.975809640199848,7,1,2012,7
10,0.97076129542432,7,1,2012,8
10,0.832931957873548,7,1,2012,9
10,0.55450019769239,7,1,2012,10
10,0.386201071133316,7,1,2012,11
10,0.452302217749182,7,1,2012,12
10,0.266058013730635,7,1,2012,13
10,0.331026922109198,7,1,2012,14
10,0.277353438050393,7,1,2012,15
10,0.281774558786528,7,1,2012,16
10,0.474857122317674,7,1,2012,17
10,0.639256317170482,7,1,2012,18
10,0.45936522770569,7,1,2012,19
10,0.776733402825204,7,1,2012,20
10,0.645474641457892,7,1,2012,21
10,0.917661119298371,7,1,2012,22
10,0.924436576686676,7,1,2012,23
10,0.949067251356888,8,1,2012,0
10,0.977795550124007,8,1,2012,1
10,0.991121814456705,8,1,2012,2
10,0.992074332338881,8,1,2012,3
10,0.994868983861111,8,1,2012,4
10,0.988992128248445,8,1,2012,5
10,0.992568563315481,8,1,2012,6
10,0.994976816074188,8,1,2012,7
10,0.990052478343697,8,1,2012,8
10,0.988992128248445,8,1,2012,9
10,0.985056252471154,8,1,2012,10
10,0.951008231192264,8,1,2012,11
10,0.988426009129793,8,1,2012,12
10,0.972916142482297,8,1,2012,13
10,0.955555156176988,8,1,2012,14
10,0.921848603572841,8,1,2012,15
10,0.877286941518997,8,1,2012,16
10,0.846186334064196,8,1,2012,17
10,0.850274972143345,8,1,2012,18
10,0.674086121994177,8,1,2012,19
10,0.540131555299953,8,1,2012,20
10,0.44648826426081,8,1,2012,21
10,0.425056611911865,8,1,2012,22
10,0.501078322130764,8,1,2012,23
10,0.388052190791129,9,1,2012,0
10,0.308427087451925,9,1,2012,1
10,0.321699435678084,9,1,2012,2
10,0.473805758240179,9,1,2012,3
10,0.572786743826605,9,1,2012,4
10,0.783589734373315,9,1,2012,5
10,0.868372811904676,9,1,2012,6
10,0.903490169296575,9,1,2012,7
10,0.920923043743934,9,1,2012,8
10,0.930097767873189,9,1,2012,9
10,0.854983645447683,9,1,2012,10
10,0.866323999856224,9,1,2012,11
10,0.753199022321268,9,1,2012,12
10,0.728154990834262,9,1,2012,13
10,0.52513389166457,9,1,2012,14
10,0.406212932676754,9,1,2012,15
10,0.54430106753891,9,1,2012,16
10,0.676611192983718,9,1,2012,17
10,0.609818123000611,9,1,2012,18
10,0.455752848567629,9,1,2012,19
10,0.265096509830704,9,1,2012,20
10,0.310332123216276,9,1,2012,21
10,0.260109269975918,9,1,2012,22
10,0.250880629740124,9,1,2012,23
10,0.264054131770964,10,1,2012,0
10,0.303898134502714,10,1,2012,1
10,0.175892311563208,10,1,2012,2
10,0.349861615326552,10,1,2012,3
10,0.501860105675568,10,1,2012,4
10,0.85486682721685,10,1,2012,5
10,0.861121095575285,10,1,2012,6
10,0.944196829732936,10,1,2012,7
10,0.981416915279824,10,1,2012,8
10,0.984112720606735,10,1,2012,9
10,0.988300204881205,10,1,2012,10
10,0.948851586930735,10,1,2012,11
10,0.982782789978793,10,1,2012,12
10,0.971226771144099,10,1,2012,13
10,0.928920599547104,10,1,2012,14
10,0.880279285431868,10,1,2012,15
10,0.949489594191438,10,1,2012,16
10,0.958224003450631,10,1,2012,17
10,0.958754178498257,10,1,2012,18
10,0.938742316954818,10,1,2012,19
10,0.97211638690198,10,1,2012,20
10,0.978739081988426,10,1,2012,21
10,0.97873009597067,10,1,2012,22
10,0.904586463462851,10,1,2012,23
10,0.914021782107041,11,1,2012,0
10,0.885652924050178,11,1,2012,1
10,0.785485784119909,11,1,2012,2
10,0.725611947809208,11,1,2012,3
10,0.645618417741993,11,1,2012,4
10,0.605675568814923,11,1,2012,5
10,0.566433629272852,11,1,2012,6
10,0.526472808310269,11,1,2012,7
10,0.479691599870601,11,1,2012,8
10,0.398988174400632,11,1,2012,9
10,0.272474030408684,11,1,2012,10
10,0.307115128859494,11,1,2012,11
10,0.484490133352503,11,1,2012,12
10,0.603249344020703,11,1,2012,13
10,0.469681176090004,11,1,2012,14
10,0.465529635886561,11,1,2012,15
10,0.397289817044678,11,1,2012,16
10,0.652321986988247,11,1,2012,17
10,0.860177563710866,11,1,2012,18
10,0.866818230832823,11,1,2012,19
10,0.855648610761655,11,1,2012,20
10,0.804329463355019,11,1,2012,21
10,0.701259839689443,11,1,2012,22
10,0.732800762014305,11,1,2012,23
10,0.615434384098343,12,1,2012,0
10,0.218611839976995,12,1,2012,1
10,0.0223572121778512,12,1,2012,2
10,0.0011591962905718,12,1,2012,3
10,0.0167229790446066,12,1,2012,4
10,0.0199040293303619,12,1,2012,5
10,0.0197782250817728,12,1,2012,6
10,0.0379838970561806,12,1,2012,7
10,0.0383163797131663,12,1,2012,8
10,0.092430178642033,12,1,2012,9
10,0.0928255634233133,12,1,2012,10
10,0.0755454512778117,12,1,2012,11
10,0.156752093742138,12,1,2012,12
10,0.49809496423565,12,1,2012,13
10,0.587065526041479,12,1,2012,14
10,0.469968728658207,12,1,2012,15
10,0.372048093167032,12,1,2012,16
10,0.456660436361022,12,1,2012,17
10,0.469842924409619,12,1,2012,18
10,0.328951152007476,12,1,2012,19
10,0.305551561769886,12,1,2012,20
10,0.374177779375292,12,1,2012,21
10,0.301687574134646,12,1,2012,22
10,0.32124114877251,12,1,2012,23
10,0.340147730131915,13,1,2012,0
10,0.301561769886057,13,1,2012,1
10,0.154748211782466,13,1,2012,2
10,0.0086086050106035,13,1,2012,3
10,0.0,13,1,2012,4
10,0.0065238488911254,13,1,2012,5
10,0.0392329535243161,13,1,2012,6
10,0.0768304518169728,13,1,2012,7
10,0.119001833147622,13,1,2012,8
10,0.265518852665252,13,1,2012,9
10,0.262823047338341,13,1,2012,10
10,0.127844074619891,13,1,2012,11
10,0.347183782035154,13,1,2012,12
10,0.360132633622084,13,1,2012,13
10,0.3812407893318,13,1,2012,14
10,0.298120125085367,13,1,2012,15
10,0.248274684590777,13,1,2012,16
10,0.400920168218252,13,1,2012,17
10,0.45480931670321,13,1,2012,18
10,0.589374932604867,13,1,2012,19
10,0.515141439919485,13,1,2012,20
10,0.603482980482369,13,1,2012,21
10,0.457379317781531,13,1,2012,22
10,0.432973293555228,13,1,2012,23
10,0.421713813306495,14,1,2012,0
10,0.179765285216203,14,1,2012,1
10,0.0514179936019553,14,1,2012,2
10,0.0841091261996333,14,1,2012,3
10,0.123288163617411,14,1,2012,4
10,0.119190539520506,14,1,2012,5
10,0.127520577980662,14,1,2012,6
10,0.150686531756587,14,1,2012,7
10,0.265240286114805,14,1,2012,8
10,0.376181661334962,14,1,2012,9
10,0.534748930663887,14,1,2012,10
10,0.492433773049136,14,1,2012,11
10,0.535189245533949,14,1,2012,12
10,0.553772330254124,14,1,2012,13
10,0.612118543546242,14,1,2012,14
10,0.714595090039898,14,1,2012,15
10,0.644045864634629,14,1,2012,16
10,0.591666367132742,14,1,2012,17
10,0.542809388591351,14,1,2012,18
10,0.526958053269113,14,1,2012,19
10,0.416133496279788,14,1,2012,20
10,0.418856259659969,14,1,2012,21
10,0.294121347183782,14,1,2012,22
10,0.211665648251321,14,1,2012,23
10,0.15189065813594,15,1,2012,0
10,0.155538981345027,15,1,2012,1
10,0.115326551885266,15,1,2012,2
10,0.164057726178067,15,1,2012,3
10,0.0419287588512274,15,1,2012,4
10,0.0146472089428848,15,1,2012,5
10,0.0112684662664893,15,1,2012,6
10,0.0039268897595341,15,1,2012,7
10,0.0087793393479745,15,1,2012,8
10,0.0356565184572805,15,1,2012,9
10,0.100948923475073,15,1,2012,10
10,0.240672513568887,15,1,2012,11
10,0.467174077135977,15,1,2012,12
10,0.490618597462348,15,1,2012,13
10,0.569300168937134,15,1,2012,14
10,0.516192803996981,15,1,2012,15
10,0.481623593688221,15,1,2012,16
10,0.365030013299307,15,1,2012,17
10,0.282897811006074,15,1,2012,18
10,0.282475468171525,15,1,2012,19
10,0.312120340749793,15,1,2012,20
10,0.397685201825959,15,1,2012,21
10,0.493008878185543,15,1,2012,22
10,0.401243664857482,15,1,2012,23
10,0.258231192264836,16,1,2012,0
10,0.230662089788289,16,1,2012,1
10,0.0829858739800869,16,1,2012,2
10,0.0533050573307932,16,1,2012,3
10,0.0628032780992775,16,1,2012,4
10,0.022617806692786,16,1,2012,5
10,0.0113762984795658,16,1,2012,6
10,0.0026598612558858,16,1,2012,7
10,0.0018690916933251,16,1,2012,8
10,0.0,16,1,2012,9
10,0.0,16,1,2012,10
10,0.0249721433449552,16,1,2012,11
10,0.293627116207182,16,1,2012,12
10,0.654550519391826,16,1,2012,13
10,0.722709464073901,16,1,2012,14
10,0.717928902627511,16,1,2012,15
10,0.774208331835664,16,1,2012,16
10,0.871490960066137,16,1,2012,17
10,0.965547607922073,16,1,2012,18
10,0.967344811473347,16,1,2012,19
10,0.961369109665361,16,1,2012,20
10,0.934051615685992,16,1,2012,21
10,0.921552064986881,16,1,2012,22
10,0.876792710542395,16,1,2012,23
10,0.866395887998275,17,1,2012,0
10,0.833435174867905,17,1,2012,1
10,0.744042270227526,17,1,2012,2
10,0.6406203946659,17,1,2012,3
10,0.571322022932317,17,1,2012,4
10,0.56059271773121,17,1,2012,5
10,0.529743718773589,17,1,2012,6
10,0.483043384493727,17,1,2012,7
10,0.465278027389382,17,1,2012,8
10,0.722332051328133,17,1,2012,9
10,0.29246791991661,17,1,2012,10
10,0.348271090183674,17,1,2012,11
10,0.136857050429532,17,1,2012,12
10,0.057537471694044,17,1,2012,13
10,0.102359728262823,17,1,2012,14
10,0.148808454045505,17,1,2012,15
10,0.0376963444879767,17,1,2012,16
10,0.012787103267316,17,1,2012,17
10,0.0001527623018583,17,1,2012,18
10,0.0013748607167247,17,1,2012,19
10,0.0,17,1,2012,20
10,0.0033877286941519,17,1,2012,21
10,0.0,17,1,2012,22
10,0.0,17,1,2012,23
10,0.0184842385248554,18,1,2012,0
10,0.0048704216239531,18,1,2012,1
10,0.0,18,1,2012,2
10,0.0,18,1,2012,3
10,0.0,18,1,2012,4
10,0.0,18,1,2012,5
10,0.0181697279033823,18,1,2012,6
10,0.181715251069336,18,1,2012,7
10,0.533922217030301,18,1,2012,8
10,0.493422235002336,18,1,2012,9
10,0.221056036806729,18,1,2012,10
10,0.276257143884117,18,1,2012,11
10,0.248876747780454,18,1,2012,12
10,0.31180583012832,18,1,2012,13
10,0.224317961252291,18,1,2012,14
10,0.273678156788038,18,1,2012,15
10,0.385014916789475,18,1,2012,16
10,0.412593005283778,18,1,2012,17
10,0.410328528809173,18,1,2012,18
10,0.281666726573451,18,1,2012,19
10,0.335483986916358,18,1,2012,20
10,0.336607239135904,18,1,2012,21
10,0.260262032277775,18,1,2012,22
10,0.19292081521153,18,1,2012,23
10,0.213579670033428,19,1,2012,0
10,0.0983250062902124,19,1,2012,1
10,0.0359440710254843,19,1,2012,2
10,0.0395744221990583,19,1,2012,3
10,0.045235613385572,19,1,2012,4
10,0.048308831458251,19,1,2012,5
10,0.0478864886237015,19,1,2012,6
10,0.090057869954351,19,1,2012,7
10,0.202994141116423,19,1,2012,8
10,0.207864562740376,19,1,2012,9
10,0.262014305740268,19,1,2012,10
10,0.339896121634736,19,1,2012,11
10,0.331898565831566,19,1,2012,12
10,0.352818015168398,19,1,2012,13
10,0.361561410445347,19,1,2012,14
10,0.331161712375543,19,1,2012,15
10,0.440233995902375,19,1,2012,16
10,0.420923043743934,19,1,2012,17
10,0.388923834513497,19,1,2012,18
10,0.42875885122749,19,1,2012,19
10,0.341612451026203,19,1,2012,20
10,0.33411811221739,19,1,2012,21
10,0.313360411200172,19,1,2012,22
10,0.185219797994321,19,1,2012,23
10,0.0469519427770389,20,1,2012,0
10,0.0063800726070234,20,1,2012,1
10,0.0,20,1,2012,2
10,0.0556593939829625,20,1,2012,3
10,0.00334279860537,20,1,2012,4
10,0.0,20,1,2012,5
10,0.115829768879624,20,1,2012,6
10,0.205015995111606,20,1,2012,7
10,0.147891880234355,20,1,2012,8
10,0.092529024837353,20,1,2012,9
10,0.0627583480104957,20,1,2012,10
10,0.141224255059128,20,1,2012,11
10,0.394081808705654,20,1,2012,12
10,0.371194421480176,20,1,2012,13
10,0.503459616836203,20,1,2012,14
10,0.399033104489414,20,1,2012,15
10,0.3552891700514,20,1,2012,16
10,0.667768951511448,20,1,2012,17
10,0.672899967650336,20,1,2012,18
10,0.719600301930196,20,1,2012,19
10,0.63579670033428,20,1,2012,20
10,0.561976564465691,20,1,2012,21
10,0.515851335322238,20,1,2012,22
10,0.593598360950361,20,1,2012,23
10,0.487886848064412,21,1,2012,0
10,0.65087523812947,21,1,2012,1
10,0.590435282700118,21,1,2012,2
10,0.532394594011718,21,1,2012,3
10,0.627197081341433,21,1,2012,4
10,0.532080083390244,21,1,2012,5
10,0.320818805937961,21,1,2012,6
10,0.182532978685166,21,1,2012,7
10,0.21503540490996,21,1,2012,8
10,0.275610150605658,21,1,2012,9
10,0.405664785593616,21,1,2012,10
10,0.453919700945329,21,1,2012,11
10,0.507988569785414,21,1,2012,12
10,0.511016857769311,21,1,2012,13
10,0.606313576075626,21,1,2012,14
10,0.505436540742604,21,1,2012,15
10,0.347866719384637,21,1,2012,16
10,0.396705725890515,21,1,2012,17
10,0.446973509219654,21,1,2012,18
10,0.494536501204127,21,1,2012,19
10,0.576453039071205,21,1,2012,20
10,0.458888968764602,21,1,2012,21
10,0.398341181122173,21,1,2012,22
10,0.377817116566622,21,1,2012,23
10,0.35315948384314,22,1,2012,0
10,0.431445670536645,22,1,2012,1
10,0.157506919233673,22,1,2012,2
10,0.0719510441752633,22,1,2012,3
10,0.255661191186514,22,1,2012,4
10,0.601497070558211,22,1,2012,5
10,0.440961863340642,22,1,2012,6
10,0.0442022213435894,22,1,2012,7
10,0.0793555228065131,22,1,2012,8
10,0.680466194601201,22,1,2012,9
10,0.634610545990439,22,1,2012,10
10,0.584459580892131,22,1,2012,11
10,0.295181697279034,22,1,2012,12
10,0.418371014701125,22,1,2012,13
10,0.571151288594946,22,1,2012,14
10,0.522968261385284,22,1,2012,15
10,0.79925236332267,22,1,2012,16
10,0.885014916789475,22,1,2012,17
10,0.835969231875202,22,1,2012,18
10,0.754924337730492,22,1,2012,19
10,0.479278243053809,22,1,2012,20
10,0.336921749757377,22,1,2012,21
10,0.189811653067826,22,1,2012,22
10,0.080856187771827,22,1,2012,23
10,0.167876783724524,23,1,2012,0
10,0.168865245677725,23,1,2012,1
10,0.0547877502605945,23,1,2012,2
10,0.068626217605406,23,1,2012,3
10,0.0535566658279717,23,1,2012,4
10,0.0453793896696739,23,1,2012,5
10,0.0170644477193487,23,1,2012,6
10,0.0497016642104885,23,1,2012,7
10,0.346554760792207,23,1,2012,8
10,0.87537291973689,23,1,2012,9
10,0.526320046008411,23,1,2012,10
10,0.362280291865857,23,1,2012,11
10,0.26052262679271,23,1,2012,12
10,0.114742460731102,23,1,2012,13
10,0.0656877897990727,23,1,2012,14
10,0.168317098594587,23,1,2012,15
10,0.380710614284173,23,1,2012,16
10,0.579346536788757,23,1,2012,17
10,0.625166241328492,23,1,2012,18
10,0.482585097588152,23,1,2012,19
10,0.340983429783258,23,1,2012,20
10,0.22660040976241,23,1,2012,21
10,0.256937205707918,23,1,2012,22
10,0.116207181625391,23,1,2012,23
10,0.0,24,1,2012,0
10,0.007943639696632,24,1,2012,1
10,0.0530264907803458,24,1,2012,2
10,0.144063836670141,24,1,2012,3
10,0.165180978397613,24,1,2012,4
10,0.259767801301175,24,1,2012,5
10,0.324233492685381,24,1,2012,6
10,0.268187699938895,24,1,2012,7
10,0.367573056324359,24,1,2012,8
10,0.386821106358506,24,1,2012,9
10,0.353105567736601,24,1,2012,10
10,0.362136515581754,24,1,2012,11
10,0.349601020811617,24,1,2012,12
10,0.348298048236943,24,1,2012,13
10,0.574278422774164,24,1,2012,14
10,0.604282736062687,24,1,2012,15
10,0.739621149491391,24,1,2012,16
10,0.426862801480895,24,1,2012,17
10,0.195329067970239,24,1,2012,18
10,0.205510226088206,24,1,2012,19
10,0.0831386362819453,24,1,2012,20
10,0.0919269616476762,24,1,2012,21
10,0.0074494087200316,24,1,2012,22
10,0.0397900866252112,24,1,2012,23
10,0.0750871643722367,25,1,2012,0
10,0.311581179684411,25,1,2012,1
10,0.246648215376873,25,1,2012,2
10,0.344353186441897,25,1,2012,3
10,0.540913338844757,25,1,2012,4
10,0.688131267747385,25,1,2012,5
10,0.650731461845369,25,1,2012,6
10,0.695185291686137,25,1,2012,7
10,0.519607490744402,25,1,2012,8
10,0.675164444124941,25,1,2012,9
10,0.530597390460443,25,1,2012,10
10,0.565139642715934,25,1,2012,11
10,0.875336975665863,25,1,2012,12
10,0.879407641709499,25,1,2012,13
10,0.909160346500844,25,1,2012,14
10,0.906841953919701,25,1,2012,15
10,0.87888645267963,25,1,2012,16
10,0.770074763667733,25,1,2012,17
10,0.632507817835448,25,1,2012,18
10,0.64877250997448,25,1,2012,19
10,0.621221379533446,25,1,2012,20
10,0.501994895941914,25,1,2012,21
10,0.430304446281586,25,1,2012,22
10,0.299135545091837,25,1,2012,23
10,0.3858955465296,26,1,2012,0
10,0.335160490277129,26,1,2012,1
10,0.233636461665649,26,1,2012,2
10,0.173897415621294,26,1,2012,3
10,0.255391610653823,26,1,2012,4
10,0.362046655404191,26,1,2012,5
10,0.427824305380827,26,1,2012,6
10,0.582401782825923,26,1,2012,7
10,0.708232989468387,26,1,2012,8
10,0.805434743539053,26,1,2012,9
10,0.862388124078933,26,1,2012,10
10,0.681140145932928,26,1,2012,11
10,0.67046475683836,26,1,2012,12
10,0.71605082491643,26,1,2012,13
10,0.910238668631609,26,1,2012,14
10,0.919557169044966,26,1,2012,15
10,0.939335394126738,26,1,2012,16
10,0.964181733223105,26,1,2012,17
10,0.890074044786312,26,1,2012,18
10,0.682209482045936,26,1,2012,19
10,0.663842061751914,26,1,2012,20
10,0.614239243736745,26,1,2012,21
10,0.545702886308904,26,1,2012,22
10,0.564914992272024,26,1,2012,23
10,0.436837281190467,27,1,2012,0
10,0.417580245138564,27,1,2012,1
10,0.407147478523417,27,1,2012,2
10,0.532196901621078,27,1,2012,3
10,0.648359153157687,27,1,2012,4
10,0.698824628877467,27,1,2012,5
10,0.700244419682973,27,1,2012,6
10,0.655287372847849,27,1,2012,7
10,0.831260558570863,27,1,2012,8
10,0.728954746414578,27,1,2012,9
10,0.492775241723877,27,1,2012,10
10,0.933224902052406,27,1,2012,11
10,0.910238668631609,27,1,2012,12
10,0.958700262391718,27,1,2012,13
10,0.987365659034542,27,1,2012,14
10,0.902420833183566,27,1,2012,15
10,0.953245749613601,27,1,2012,16
10,0.837685561266669,27,1,2012,17
10,0.528961935228784,27,1,2012,18
10,0.349771755148988,27,1,2012,19
10,0.484714783796412,27,1,2012,20
10,0.652151252650875,27,1,2012,21
10,0.743467165091118,27,1,2012,22
10,0.809819920204162,27,1,2012,23
10,0.728972718450091,28,1,2012,0
10,0.793636102224938,28,1,2012,1
10,0.830820243700801,28,1,2012,2
10,0.841010387836526,28,1,2012,3
10,0.626280507530283,28,1,2012,4
10,0.594128535997987,28,1,2012,5
10,0.639274289205996,28,1,2012,6
10,0.709742640451458,28,1,2012,7
10,0.956247079544229,28,1,2012,8
10,0.978775026059451,28,1,2012,9
10,0.982576111570396,28,1,2012,10
10,0.946946551166385,28,1,2012,11
10,0.987356673016786,28,1,2012,12
10,0.985873980086985,28,1,2012,13
10,0.993727759606053,28,1,2012,14
10,0.984723769814169,28,1,2012,15
10,0.945985047266453,28,1,2012,16
10,0.930915495489019,28,1,2012,17
10,0.715916034650085,28,1,2012,18
10,0.830415872901765,28,1,2012,19
10,0.679405844505948,28,1,2012,20
10,0.842448150677545,28,1,2012,21
10,0.914812551669602,28,1,2012,22
10,0.759174724129254,28,1,2012,23
10,0.586310700549944,29,1,2012,0
10,0.364248229754502,29,1,2012,1
10,0.219968728658208,29,1,2012,2
10,0.0832015384062398,29,1,2012,3
10,0.0515617698860573,29,1,2012,4
10,0.0749344020703785,29,1,2012,5
10,0.0284587182344273,29,1,2012,6
10,0.0513730635131735,29,1,2012,7
10,0.108928507242731,29,1,2012,8
10,0.20124186765393,29,1,2012,9
10,0.295559110024802,29,1,2012,10
10,0.501572553107365,29,1,2012,11
10,0.604821897128069,29,1,2012,12
10,0.388213939110744,29,1,2012,13
10,0.555434743539053,29,1,2012,14
10,0.797356313576076,29,1,2012,15
10,0.515428992487689,29,1,2012,16
10,0.528719312749362,29,1,2012,17
10,0.783940189065813,29,1,2012,18
10,0.909367024909241,29,1,2012,19
10,0.958664318320692,29,1,2012,20
10,0.97598037453722,29,1,2012,21
10,0.963642572157722,29,1,2012,22
10,0.94891448905503,29,1,2012,23
10,0.921111750116818,30,1,2012,0
10,0.914884439811652,30,1,2012,1
10,0.920887099672909,30,1,2012,2
10,0.922899967650336,30,1,2012,3
10,0.900219258833255,30,1,2012,4
10,0.902232126810682,30,1,2012,5
10,0.876478199920923,30,1,2012,6
10,0.934941231443873,30,1,2012,7
10,0.969833938391862,30,1,2012,8
10,0.958942884871141,30,1,2012,9
10,0.94222889184429,30,1,2012,10
10,0.829517271126128,30,1,2012,11
10,0.625831206642464,30,1,2012,12
10,0.563962474389849,30,1,2012,13
10,0.439398296251033,30,1,2012,14
10,0.575904891988066,30,1,2012,15
10,0.563549117573056,30,1,2012,16
10,0.624734912476187,30,1,2012,17
10,0.637090686891197,30,1,2012,18
10,0.509893605549764,30,1,2012,19
10,0.74220013658747,30,1,2012,20
10,0.597525250709895,30,1,2012,21
10,0.727885410301571,30,1,2012,22
10,0.871095575284856,30,1,2012,23
10,0.805758240178282,31,1,2012,0
10,0.699507566226951,31,1,2012,1
10,0.556863520362316,31,1,2012,2
10,0.458206031415118,31,1,2012,3
10,0.464999460838935,31,1,2012,4
10,0.469115056971353,31,1,2012,5
10,0.485011322382373,31,1,2012,6
10,0.49207433233888,31,1,2012,7
10,0.512445634592574,31,1,2012,8
10,0.493314402789259,31,1,2012,9
10,0.554302505301751,31,1,2012,10
10,0.760891053520722,31,1,2012,11
10,0.863502390280723,31,1,2012,12
10,0.825859961899285,31,1,2012,13
