ZONEID,U10,V10,U100,V100,Day,Month,Year,Hour
4,1.32114642212825,5.29127224951329,1.86931565286926,7.18467206784545,5,1,2012,6
4,1.31741416756463,5.25467690133169,1.88112476153523,7.24618988764156,5,1,2012,7
4,1.11773854841083,4.59966649210655,1.59829660898533,6.45158471527514,5,1,2012,8
4,0.909198824668425,3.68061369726732,1.49614781902472,5.84210261173961,5,1,2012,9
4,0.338163876434187,2.93527299822684,0.702575716671768,6.41228166373874,5,1,2012,10
4,-0.0985099075096407,2.71245828334898,-0.238610244005768,6.18386827727355,5,1,2012,11
4,-0.268794021974916,1.96063233273201,-0.804857004538865,5.11755940080764,5,1,2012,12
4,-0.319179458583819,1.79664811429799,-1.00029775296061,4.63510020296222,5,1,2012,13
4,-0.375629808858609,1.79850104331985,-1.20636669918173,4.36168767053507,5,1,2012,14
4,-0.55524455973294,1.60070087023701,-1.61200958185768,3.89916480317913,5,1,2012,15
4,-0.692404914946066,1.45524594202153,-1.92022731803941,3.40645263536769,5,1,2012,16
4,-0.865954752154511,1.62200955398832,-2.14873357072586,3.34151715891624,5,1,2012,17
4,-1.39686796382981,1.79340548850975,-2.68545755959404,3.19455792273664,5,1,2012,18
4,-1.75469787011711,1.41031241324158,-3.20623925176317,2.6887447377464,5,1,2012,19
4,-1.24804431310536,0.67747898509861,-3.4430118805158,2.13964123512186,5,1,2012,20
4,-1.96790291206404,1.1221819503434,-2.88680286234877,1.62015742351027,5,1,2012,21
4,-2.48621976458711,1.15924053078046,-3.34971992205466,1.49541295559038,5,1,2012,22
4,-2.57392774683224,0.974410860850599,-3.40286091105151,1.22427886093345,5,1,2012,23
4,-2.70922197476356,0.728897765455039,-3.56641706607515,0.887070070939955,6,1,2012,0
4,-2.41098442855909,0.466504470011182,-3.14982567446451,0.472704265631097,6,1,2012,1
4,-2.30292109978306,0.190675521841738,-2.99170412679726,0.0924855609834599,6,1,2012,2
4,-2.1294249297298,0.122682721681088,-2.75729047052791,0.0013045863579295,6,1,2012,3
4,-1.44733712974899,0.0985717996383046,-1.86024293551293,-0.0702099035444474,6,1,2012,4
4,-1.22674914210984,0.297245797270841,-1.56676442097099,0.177111040701272,6,1,2012,5
4,-1.41412500576736,0.220090846733934,-1.80979170240509,0.0686473976826677,6,1,2012,6
4,-1.1444623871703,0.149686954369006,-1.44617366866445,0.0346780149790387,6,1,2012,7
4,-1.27631947641077,0.483864333881986,-2.05404950171987,0.453633734990463,6,1,2012,8
4,-0.911977519298929,1.91267757413734,-2.56594494008233,3.68072509183522,6,1,2012,9
4,-0.949650973367637,2.27000143881139,-2.6791525851048,4.66762505248802,6,1,2012,10
4,-1.52417114791543,1.30026015425064,-4.34835009024584,2.6181389627024,6,1,2012,11
4,-2.17899526403073,0.23166408931447,-5.26939272393407,0.228363091797976,6,1,2012,12
4,-1.94006625270024,-0.328191520518965,-4.92546297628429,-1.26569379307918,6,1,2012,13
4,-1.71799115503207,-0.741452724332275,-3.9410486717411,-2.66261016250561,6,1,2012,14
4,-1.51078715765418,-1.48599799701343,-2.2570849520319,-4.12508148100921,6,1,2012,15
4,-0.56597658587843,-2.31300262308091,-0.546049838947769,-5.98922585113117,6,1,2012,16
4,-0.0618462860379614,-2.52469651861655,0.371301241098417,-7.06015533741926,6,1,2012,17
4,-0.100511146792687,-2.85742724280696,0.113507745096168,-7.7472903945646,6,1,2012,18
4,-0.190233451877373,-3.16845813715887,-0.0538426866761741,-8.20200335952721,6,1,2012,19
4,-0.237820972806267,-3.53928411817688,-0.181816546266789,-8.41416301290426,6,1,2012,20
4,-0.511449218147407,-4.23416089144991,-0.636492903177675,-8.17339756356626,6,1,2012,21
4,-0.188250638505336,-4.29009823058916,-0.176894474744073,-6.93738879642018,6,1,2012,22
4,-0.450477706957261,-3.99932051075319,-0.538666731663696,-6.47492842838481,6,1,2012,23
4,-0.0707689462121284,-4.18063464451493,0.0852058338405515,-6.22343580556145,7,1,2012,0
4,-2.03635218471879,-4.47390379215981,-2.76204799973828,-6.70128388125655,7,1,2012,1
4,-1.95426194821673,-4.45215461745742,-2.93516855646031,-7.21781847260235,7,1,2012,2
4,-1.60012848609742,-4.75029955400264,-2.5011732297813,-8.60017426221721,7,1,2012,3
4,-1.53378812055215,-4.99996195527378,-2.88442632431764,-9.07802564628161,7,1,2012,4
4,0.173402437400402,-4.61753896675682,0.30337978911553,-8.58253927066245,7,1,2012,5
4,-0.465660508391735,-3.08739390488268,-0.617740966133044,-6.20807298841865,7,1,2012,6
4,4.17864234859354,-5.93789511431419,7.65861558005376,-9.93531378412095,7,1,2012,7
4,2.31586215634058,-5.1322694347133,3.95323869876542,-8.09274160199645,7,1,2012,8
4,1.36418813549703,-4.78836060973181,2.60409229120756,-7.72695774490906,7,1,2012,9
4,0.423491297441536,-4.51785524937088,1.00063775549942,-7.79977319390935,7,1,2012,10
4,0.828692522966199,-4.0207959858601,2.08174578385662,-7.21383637773515,7,1,2012,11
4,2.23806733919038,-3.66238771107702,4.45290044351141,-6.3372066362551,7,1,2012,12
4,2.6561548227706,-2.898901057462,5.21582482796227,-5.1727283229458,7,1,2012,13
4,2.49483796266773,-2.21788002459353,5.01882557376134,-4.2090613650826,7,1,2012,14
4,3.17733237079525,-1.66055742284488,5.86950417144716,-3.18964507907855,7,1,2012,15
4,3.80541813379932,-1.7901462554466,6.78405828488904,-3.0991946385235,7,1,2012,16
4,3.91328088641249,-1.41361366841153,6.5655682029571,-2.21175635383248,7,1,2012,17
4,3.85887224128903,-1.01805055351188,6.28021776808425,-1.53764457988449,7,1,2012,18
4,3.69564630591867,-1.22466771318455,5.97218257060643,-1.88067360915929,7,1,2012,19
4,3.90659912297627,-1.64062067936769,6.21096954539543,-2.45807736490377,7,1,2012,20
4,3.86603127354212,-2.03754311768624,6.17873330379892,-2.98826485293713,7,1,2012,21
4,4.44495834840833,-2.51511874552614,6.65571028593995,-3.52015895305642,7,1,2012,22
4,5.19427039089799,-2.47479215076547,7.33625316408861,-3.43539721945453,7,1,2012,23
4,7.47656987318178,-2.32436035907396,10.4082475947491,-3.36371951184487,8,1,2012,0
4,8.9119071595325,-2.67119728357776,12.8614637274814,-3.95069949308549,8,1,2012,1
4,8.05905707769129,-1.78443868731473,11.7167320662284,-2.58641949031459,8,1,2012,2
4,7.14239726320459,-0.145505430140558,10.2536908025979,-0.163395033033601,8,1,2012,3
4,7.17540229733157,-0.628013761328088,10.1784148831167,-0.805444882957392,8,1,2012,4
4,6.94568725980778,-1.25557366728377,9.98054675190903,-1.79737241836473,8,1,2012,5
4,7.59874686840032,-0.385762677694679,10.8897723222138,-0.645691703648067,8,1,2012,6
4,7.93495814937384,-0.12157939718911,11.7070537337237,-0.24418276249421,8,1,2012,7
4,7.243612701194,-1.02478714110626,10.8166471432892,-1.47786605974608,8,1,2012,8
4,6.08271563416764,-0.957993632450138,9.69503594301971,-1.48637003126824,8,1,2012,9
4,5.11984877190316,-0.63399526956595,8.97346248627873,-1.03991152635435,8,1,2012,10
4,4.90201554666508,-0.802474418265728,8.82022222162063,-1.3314762642573,8,1,2012,11
4,4.43950500176565,-1.08210992838577,8.21048727382311,-1.77307535687281,8,1,2012,12
4,4.65469782427357,-1.30741340534524,8.21962792118867,-2.09136686241687,8,1,2012,13
4,4.13937922477096,-1.51228006249201,7.79378129098088,-2.49712778933181,8,1,2012,14
4,4.1437798959879,-1.80786626124636,7.67387750495015,-2.95391254537977,8,1,2012,15
4,4.13849909052758,-1.8636936714664,7.90777054048095,-3.10759145931612,8,1,2012,16
4,4.45798782087676,-2.0097421642742,8.15940718560373,-3.26248522632706,8,1,2012,17
4,4.44786627707782,-1.72512206395593,8.40889309016992,-2.84093120944237,8,1,2012,18
4,4.62873386409368,-1.51776311171005,8.39975244280435,-2.35498997960412,8,1,2012,19
4,4.36293332259105,-1.13644196154635,7.9491722961956,-1.68621336203923,8,1,2012,20
4,6.32299228261206,-0.119087102090001,9.38371624745114,-0.450707785175468,8,1,2012,21
4,6.52366289010411,0.746736215340515,9.65686029813997,0.878341478432154,8,1,2012,22
4,6.33487409489778,0.549346443491071,9.35037976882376,0.987070828608463,8,1,2012,23
4,6.505180070993,0.522928115440514,9.23262672334964,0.781153232464504,9,1,2012,0
4,6.64290262679852,-0.206594212158202,9.33730250839937,-0.271536887116801,9,1,2012,1
4,7.21196507100043,-0.364736052396076,10.2181557282978,-0.432880624324034,9,1,2012,2
4,6.56261823225834,-0.331130911345528,9.4237390410383,-0.493308990319252,9,1,2012,3
4,6.76520113454367,-0.922186039234582,9.54315136069554,-1.28310773387676,9,1,2012,4
4,7.34507909303597,-0.255519343981794,10.4424910066496,-0.430463489684225,9,1,2012,5
4,7.5081437700295,-0.0884820252305401,10.6893097761504,-0.151284438786316,9,1,2012,6
4,7.62503452062945,0.371611891211524,10.997583421458,0.521887558400417,9,1,2012,7
4,7.31388049412139,0.365187378951861,10.8951586284465,0.668124204108846,9,1,2012,8
4,6.59464879381064,0.609318844819079,10.6293537997534,1.01679587590126,9,1,2012,9
4,5.61334886261744,-0.0173181971234968,9.11396649632077,0.0584019912170919,9,1,2012,10
4,5.35044866909725,-0.74526485546846,8.75572953734905,-1.07946414047287,9,1,2012,11
4,5.03430286676286,-0.452702451028393,8.12019618754148,-0.682449775884286,9,1,2012,12
4,5.4556919427691,0.611789811072796,8.56137224719564,1.13946545887155,9,1,2012,13
4,4.96358604255648,0.659232363144158,8.13818298046056,1.28811923921979,9,1,2012,14
4,4.87040622713161,1.1361288501115,7.85239282630181,1.94195415928805,9,1,2012,15
4,4.00890891577038,1.49688992315415,6.89609500277061,2.7589456675434,9,1,2012,16
4,3.58502395185098,1.45587188334245,5.91681405495392,2.51964933820234,9,1,2012,17
4,3.26679824292228,1.21717654323341,5.95828360529513,2.36736985589439,9,1,2012,18
4,2.97810720763271,0.867287721707111,5.98226599585391,2.01869818410198,9,1,2012,19
4,3.18776179233868,0.513445354174868,5.86235404306003,1.3600289947541,9,1,2012,20
4,3.96731078388428,0.526294378694195,5.93030414964323,0.963014630165512,9,1,2012,21
4,5.2976190416019,1.56311181875376,7.57359753605604,2.21629894090634,9,1,2012,22
4,5.14453791626104,1.37680096322351,7.29030554758049,2.04830808343963,9,1,2012,23
4,5.27889988225315,1.30267197561201,7.40472153587132,1.87548295669331,10,1,2012,0
4,6.26265275909301,0.971500129557674,8.7667136956114,1.46160129259968,10,1,2012,1
4,6.67956234601006,0.926577234887401,9.40236749827026,1.44467592270668,10,1,2012,2
4,7.25848979006071,0.657039866865763,10.3727591797941,1.29562347171351,10,1,2012,3
4,6.09654354193078,-0.0886801846607694,8.86171359882567,0.0131172175635377,10,1,2012,4
4,7.98675187515623,0.448148406648993,11.41527120669,0.553637094791497,10,1,2012,5
4,7.58334377633365,1.53842706029652,10.9805596076885,2.51916392107499,10,1,2012,6
4,5.97993978111492,1.79538601781048,9.02485479387427,2.72008444109508,10,1,2012,7
4,7.21593964576299,1.14535173193163,10.7438059221912,1.75315443849839,10,1,2012,8
4,5.70172729916832,0.498012819732996,9.02535217556649,0.912345740588234,10,1,2012,9
4,5.22303817581902,-0.231534989712238,9.07707987155751,-0.185619383760682,10,1,2012,10
4,5.19603519963008,-0.95748896758385,9.14074472816184,-1.48232110943382,10,1,2012,11
4,5.2451315199736,-1.3932410458855,9.12084946047299,-2.19810046200539,10,1,2012,12
4,5.77128041965497,-2.04776762123138,9.89228846510827,-3.12080611101069,10,1,2012,13
4,6.09204304589929,-0.862701659829574,10.3638063093341,-1.26174532115089,10,1,2012,14
4,6.86817404332974,0.458480672423156,11.1173395730494,1.15366875648193,10,1,2012,15
4,7.22330409381452,1.09728423463444,11.7022604431017,1.98301188123877,10,1,2012,16
4,7.18034481351394,1.45891353673014,12.0250611613533,2.59942293314823,10,1,2012,17
4,7.96424939499878,3.33624130500085,12.4135162629782,5.0628832220902,10,1,2012,18
4,7.04696647658072,5.05499125508549,11.1810044296537,7.8785004007413,10,1,2012,19
4,6.03640054950997,5.33081782836097,9.69681746006528,8.56534283059259,10,1,2012,20
4,6.14318504625712,6.03475958784415,9.42872872795799,9.32862241479934,10,1,2012,21
4,5.54257339405475,6.34966907948276,8.49116423812078,9.81672824332641,10,1,2012,22
4,4.62119911560806,6.6686216316417,6.86572086794148,10.1312125355318,10,1,2012,23
4,5.21280977574745,8.24721215035509,7.48396631137259,12.0093826139804,11,1,2012,0
4,4.42537809475883,8.0272533153259,6.21555408574238,11.5255675079596,11,1,2012,1
4,4.05425306886024,7.44234879917354,5.66340798112013,10.5503679869433,11,1,2012,2
4,3.9056587922128,7.30818888218194,5.46168820815399,10.3106212029352,11,1,2012,3
4,3.83316498248917,7.02637125167217,5.3561110441294,9.90432900954455,11,1,2012,4
4,3.59981426163748,6.59975907660439,5.02635088075045,9.24944691306357,11,1,2012,5
4,3.24816518461986,6.22754711178016,4.57079664959751,8.79107857396623,11,1,2012,6
4,2.82835028651884,6.2042327359615,4.01550569328092,8.85052398557478,11,1,2012,7
4,2.38581344805667,5.90973535719947,3.45886694338103,8.66973132878183,11,1,2012,8
4,1.94399794103454,5.50071122002999,2.95748773039614,8.54003224890863,11,1,2012,9
4,1.32257090544342,4.73583608352305,2.13668143817088,7.93476987616702,11,1,2012,10
4,1.14440203975449,3.58279704084226,1.9920182602308,6.74389650642216,11,1,2012,11
4,1.08777752171165,2.66862809426846,2.18026009736402,6.10817450128609,11,1,2012,12
4,1.00266041178739,2.16021109176679,2.10118954047751,5.6335937772046,11,1,2012,13
4,1.15125468843483,1.73318989256185,2.50687540904861,5.04700021141443,11,1,2012,14
4,1.20102655779733,1.54462976532672,2.6326694768226,4.75468599730627,11,1,2012,15
4,1.29119298780184,1.38674644837929,2.72387017595874,4.50462224103558,11,1,2012,16
4,1.39578604660708,1.31475820023746,3.06890533328167,4.23638096220692,11,1,2012,17
4,1.4441152530895,1.35729671050309,3.09945532116964,3.87921720816215,11,1,2012,18
4,1.52418304293351,1.74137037530524,3.06531121705956,4.20886903617321,11,1,2012,19
4,1.65546536502009,2.33118318110364,2.89189510934256,4.51985205723282,11,1,2012,20
4,1.97501519295609,3.84457248863074,3.00690682845021,5.77557496691428,11,1,2012,21
4,2.08321490896151,4.60413031135447,3.07789062383696,6.81808044983448,11,1,2012,22
4,2.10449418644258,4.46628917712836,2.99657374431163,6.41080568765689,11,1,2012,23
4,2.31115564401293,4.58940544241637,3.20952513047188,6.42849192582142,12,1,2012,0
4,1.72696336107037,3.44900027142613,2.35645013132538,4.69722315807901,12,1,2012,1
4,1.99788627338117,3.20111502839683,2.74311100237664,4.34725896083162,12,1,2012,2
4,2.34866014932041,3.36323132757327,3.28407944134455,4.58640795243141,12,1,2012,3
4,2.87303857564828,3.58382645210393,3.97757154570985,4.9412610558103,12,1,2012,4
4,3.00885650931988,3.67901698448609,4.13589289429485,5.15270624599818,12,1,2012,5
4,2.75896577046479,3.9314505805985,3.87232129707306,5.53648537732185,12,1,2012,6
4,2.79710886469802,4.33527935790573,3.96776008185387,6.29671028077192,12,1,2012,7
4,2.03282106996861,4.65203966190779,3.06956516340262,6.78641571161168,12,1,2012,8
4,1.45889226888916,4.01104675955286,2.21017012474544,5.9047829725624,12,1,2012,9
4,1.33020388554154,2.97662131550922,2.30248708011754,5.1571877432854,12,1,2012,10
4,1.28065351078996,2.05557981618017,2.67576868227429,4.53059294076331,12,1,2012,11
4,1.63784398202077,1.75571339505822,3.44641457059791,4.09751733928023,12,1,2012,12
4,1.54515982780918,1.63778109726053,3.23546809769451,3.70681225760359,12,1,2012,13
4,1.22326063068201,1.85220345689269,2.19099317266331,3.69581221880769,12,1,2012,14
4,1.43536475282007,2.11535817098671,2.45545672114474,4.07307280862268,12,1,2012,15
4,1.34125468854369,2.03868593330006,2.26413317595328,3.92681303352162,12,1,2012,16
4,1.38866619819808,1.93407381238861,2.35109842376758,3.83107195511285,12,1,2012,17
4,1.60326566294952,1.83530957401258,2.75069258808353,3.67951586503598,12,1,2012,18
4,1.66457979573565,2.73036048429531,2.68424221924081,4.65974154440408,12,1,2012,19
4,1.39936052368403,3.21411032291999,2.20169658777891,5.0687800240739,12,1,2012,20
4,1.54409039526059,3.95029375765708,2.25387573646749,5.70107855041608,12,1,2012,21
4,1.50095661580058,4.25893200258216,2.12855658448894,6.02374635509585,12,1,2012,22
4,1.48348921750686,4.55392518825792,2.08618889965633,6.4030439891323,12,1,2012,23
4,1.52020640167529,4.0383368780515,2.10536585173846,5.57641144406253,13,1,2012,0
4,1.63361352753148,4.21076304848572,2.29007813034545,5.68976102482075,13,1,2012,1
4,1.47955898706471,4.2037023006419,2.03993855666829,5.61092732819383,13,1,2012,2
4,1.30962253520961,4.34805536767112,1.79689178753774,5.80801156976114,13,1,2012,3
4,1.0852905368495,4.32608859660146,1.50277682567158,5.75609669637268,13,1,2012,4
4,0.855796917288172,4.32412727775595,1.19494910834865,5.75177045692364,13,1,2012,5
4,0.574687085714784,4.55320931891102,0.80720912646722,6.1127711042823,13,1,2012,6
4,0.232431895296339,4.97293155184925,0.337665465481541,6.77084019380827,13,1,2012,7
4,-0.0169141135003947,5.06315221874251,-0.0079905427566567,7.12559182862943,13,1,2012,8
4,0.0319227640187107,4.77248476583856,0.0449690645247088,7.07896458123424,13,1,2012,9
4,0.139919761459334,4.26175733846887,0.193917960003549,6.93908283904866,13,1,2012,10
4,0.137934522535793,3.68591412542839,0.199119350004398,6.41416578589865,13,1,2012,11
4,0.0589220133788666,3.1771480169042,0.0236906508848744,5.91232200981018,13,1,2012,12
4,-0.486621642810164,4.40258003157618,-0.973084814732255,7.09098191303712,13,1,2012,13
4,-0.739144033884563,3.80123967354413,-1.32015938387978,6.18535578837172,13,1,2012,14
4,-0.530296899128063,4.01188531755144,-0.903575330175463,6.16420528439864,13,1,2012,15
4,-0.331773006773977,3.7596597140194,-0.587236247396592,5.84646703153037,13,1,2012,16
4,-0.41157961150032,3.85105717221997,-0.651071488316095,5.77340165416883,13,1,2012,17
4,-0.608118264930866,3.61569891075928,-0.943767889272928,5.39749951537459,13,1,2012,18
4,-0.844361696832229,3.47330716257557,-1.30408236024079,5.19753111417459,13,1,2012,19
4,-1.2946138846913,3.70278146749974,-2.01619993672058,5.66091942849383,13,1,2012,20
4,-1.66783880231698,4.16329913242448,-2.53681179044186,6.12430774281307,13,1,2012,21
4,-1.46772671882406,4.25901149208516,-2.12070059037399,5.96471757647076,13,1,2012,22
4,-1.20011651193075,4.25273527177954,-1.67243534302814,5.84646703153037,13,1,2012,23
4,-1.05797340500523,4.12054238159246,-1.44499274390014,5.59698722330248,14,1,2012,0
4,-1.13107702596856,4.25224484962653,-1.58489272920175,5.72304621348622,14,1,2012,1
4,-1.0888051660862,4.47174168926781,-1.51471594587729,5.95230411970601,14,1,2012,2
